EventOnScroll,MSecForDownArrow,TimeOnVScroll,relevant,NumOfPageUp,TimeOnMouse,NumOfPageDown,ClickOnWindow,log_id,serverTimeVisit,MSecForPageUp,MSecForUpArrow,NumOfUpArrow,classes,MSecForPageDown,RSS_ID,readability,TimeOnHScroll,novelty,user_like,DOC_ID,TimeOnPage,TimeVisit,user_id,NumOfDownArrow,authority
0,0,0,4,0,2658,0,0,9170,5/9/04 20:07,0,0,0,|national,0,14,1,0,4,4,305776,76376,5/9/04 20:07,66,0,1
2,0,0,4,0,3325,0,4,9176,5/9/04 20:10,0,0,0,|national,0,8288,1,0,5,4,305586,101031,5/9/04 20:10,66,0,1
0,0,0,1,0,750,0,0,9179,5/9/04 20:10,0,0,0,|medicine,0,8208,0,0,1,1,305296,9642,5/9/04 20:10,66,0,0
0,0,0,1,0,1846,0,0,9180,5/9/04 20:11,0,0,0,|medicine,0,8202,0,0,1,1,305926,31594,5/9/04 20:11,66,0,0
0,0,0,1,0,1265,0,0,9182,5/9/04 20:11,0,0,0,|medicine,0,8202,0,0,1,1,305929,4063,5/9/04 20:11,66,0,0
0,0,0,1,0,579,0,0,9183,5/9/04 20:12,0,0,0,|medicine,0,8202,0,0,1,1,305928,6405,5/9/04 20:12,66,0,0
0,0,0,1,0,1360,0,0,9184,5/9/04 20:12,0,0,0,|medicine,0,8202,0,0,1,1,305927,7453,5/9/04 20:12,66,0,0
0,0,0,1,0,2826,0,0,9188,5/9/04 20:14,0,0,0,|medicine,0,8208,0,0,1,1,305298,88109,5/9/04 20:14,66,0,0
0,0,0,5,0,2738,0,0,9192,5/9/04 20:16,0,0,0,|science,0,11,1,0,5,5,308008,97329,5/9/04 20:16,66,0,1
0,0,0,5,0,2238,0,0,9198,5/9/04 20:18,0,0,0,|medicine,0,11,1,0,4,4,308009,109515,5/9/04 20:18,66,0,1
0,0,0,4,0,1516,0,0,9209,5/9/04 20:20,0,0,0,|science,0,11,1,0,5,5,308004,145813,5/9/04 20:20,66,0,1
0,0,0,4,0,1561,0,0,9214,5/9/04 20:22,0,0,0,|medicine|national,0,11,1,0,5,4,308005,61124,5/9/04 20:22,66,0,1
0,0,0,5,0,1438,0,0,9219,5/9/04 20:22,0,0,0,|science,0,11,1,0,5,4,308010,23907,5/9/04 20:22,66,0,1
0,0,0,5,0,469,0,1,9221,5/9/04 20:23,0,0,0,|science|national,0,11,1,0,4,4,308011,1844,5/9/04 20:23,66,0,1
0,0,0,4,0,798,0,0,9224,5/9/04 20:24,0,0,0,|science,0,11,1,0,4,4,308012,32030,5/9/04 20:24,66,0,1
0,0,0,4,0,1763,0,0,9230,5/9/04 20:26,0,0,0,|science,0,11,1,0,5,4,308013,124077,5/9/04 20:26,66,0,1
0,0,0,4,0,4528,0,0,9237,5/9/04 20:29,0,0,0,|default,0,11,1,0,5,4,308006,128500,5/9/04 20:29,66,0,1
0,0,0,5,0,1640,0,0,9239,5/9/04 20:30,0,0,0,|science,0,11,1,0,4,4,308007,27156,5/9/04 20:30,66,0,1
0,0,0,1,0,282,0,0,9241,5/9/04 20:30,0,0,0,,0,92,0,0,1,1,70165,2078,5/9/04 20:30,66,0,0
0,0,0,1,0,514,0,0,9242,5/9/04 20:30,0,0,0,,0,92,0,0,1,1,70166,1687,5/9/04 20:30,66,0,0
0,0,0,4,0,110,0,0,9244,5/9/04 20:31,0,0,0,|default,0,8156,1,0,5,4,304770,8657,5/9/04 20:31,66,0,1
0,0,0,1,0,218,0,0,9245,5/9/04 20:31,0,0,0,,0,1185,0,0,1,1,305071,2468,5/9/04 20:31,66,0,0
0,0,0,2,0,2315,0,0,9250,5/9/04 20:33,0,0,0,,0,8154,1,0,2,2,304771,108781,5/9/04 20:33,66,0,1
0,0,0,4,0,2530,0,0,9255,5/9/04 20:36,0,0,0,|golf,0,16,1,0,5,4,308090,63032,5/9/04 20:36,66,0,1
0,0,0,5,0,656,0,0,9256,5/9/04 20:36,0,0,0,|golf,0,8203,1,0,4,4,306883,4296,5/9/04 20:36,66,0,1
0,0,0,4,0,1236,0,0,9257,5/9/04 20:37,0,0,0,,0,8255,1,0,5,4,302422,5750,5/9/04 20:37,66,0,1
0,0,0,4,0,782,0,0,9258,5/9/04 20:37,0,0,0,|golf,0,8269,1,0,5,4,300932,7324,5/9/04 20:37,66,0,1
0,0,0,1,0,1751,0,1,9261,5/9/04 20:38,0,0,0,|golf,0,3671,0,0,1,1,198146,40281,5/9/04 20:38,66,0,0
0,0,0,4,0,563,0,0,9263,5/9/04 20:40,0,0,0,|medicine,0,8201,1,0,5,4,308431,17437,5/9/04 20:40,66,0,1
0,0,0,5,0,1160,0,0,9264,5/9/04 20:41,0,0,0,|medicine,0,8201,1,0,4,4,308432,56047,5/9/04 20:41,66,0,1
0,0,0,5,0,734,0,0,9266,5/9/04 20:42,0,0,0,|medicine,0,8201,1,0,4,4,308433,20860,5/9/04 20:42,66,0,1
0,0,0,1,0,609,0,0,9267,5/9/04 20:42,0,0,0,|science,0,3803,0,0,1,1,286828,2437,5/9/04 20:42,66,0,0
0,0,0,5,0,0,0,0,9268,5/9/04 20:44,0,0,0,|science,0,16,1,0,4,3,308086,874,5/9/04 20:44,66,0,1
0,0,0,1,0,937,0,0,18503,5/10/04 23:20,0,0,0,,0,8016,0,0,1,1,305811,3828,5/10/04 23:20,66,0,0
0,0,0,1,0,297,0,0,18504,5/10/04 23:21,0,0,0,|international,0,1265,0,0,1,1,306171,1687,5/10/04 23:21,66,0,0
0,0,0,3,0,1298,0,0,18507,5/10/04 23:23,0,0,0,,0,4,1,0,4,4,306039,133468,5/10/04 23:23,66,0,1
0,0,0,1,0,78,0,0,18509,5/10/04 23:23,0,0,0,,0,1185,0,0,1,1,306161,1765,5/10/04 23:23,66,0,0
0,0,0,4,0,1094,0,0,18512,5/10/04 23:25,0,0,0,|international,0,4,1,0,5,4,306040,90766,5/10/04 23:25,66,0,1
0,0,0,4,0,359,0,0,18513,5/10/04 23:26,0,0,0,|national,0,6,1,0,4,4,306057,1141,5/10/04 23:26,66,0,1
0,0,0,4,0,594,0,0,18514,5/10/04 23:28,0,0,0,|science,0,11,1,0,5,4,309969,49891,5/10/04 23:28,66,0,1
0,0,0,4,0,828,0,0,18516,5/10/04 23:30,0,0,0,|science|national,0,11,1,0,5,4,309964,96358,5/10/04 23:30,66,0,1
0,0,0,5,0,778,0,1,18520,5/10/04 23:31,0,0,0,|science|national,0,11,1,0,4,4,309965,48173,5/10/04 23:31,66,0,1
5,0,0,5,0,203,0,0,18525,5/10/04 23:33,0,0,0,|science,0,11,1,0,4,4,309968,110343,5/10/04 23:33,66,0,1
5,0,0,4,0,783,0,0,18528,5/10/04 23:34,0,0,0,|science,0,11,1,0,5,4,309970,38765,5/10/04 23:34,66,0,1
2,0,0,4,0,1095,0,0,18534,5/10/04 23:37,0,0,0,|science|international,0,11,1,0,5,4,309966,168468,5/10/04 23:37,66,0,1
1,0,0,4,0,2404,0,0,18536,5/10/04 23:38,0,0,0,|science,0,11,1,0,5,4,309689,72125,5/10/04 23:38,66,0,1
0,0,0,4,0,282,0,1,18540,5/10/04 23:40,0,0,0,|science,0,11,1,0,5,4,309688,79688,5/10/04 23:40,66,0,1
0,0,0,5,0,1486,0,0,18544,5/10/04 23:42,0,0,0,|sports,0,8154,1,0,3,3,306185,48063,5/10/04 23:42,66,0,1
0,0,0,4,0,2077,0,0,18548,5/10/04 23:43,0,0,0,|healthcare,0,8201,1,0,4,4,309169,36859,5/10/04 23:43,66,0,1
0,0,0,4,0,141,0,1,18556,5/10/04 23:46,0,0,0,|science,0,8201,1,0,5,4,309174,148594,5/10/04 23:46,66,0,1
0,0,0,5,0,453,0,0,18559,5/10/04 23:49,0,0,0,|healthcare,0,8201,1,0,4,4,309175,142984,5/10/04 23:49,66,0,1
0,0,0,4,0,3123,0,0,18565,5/10/04 23:52,0,0,0,|national,0,8201,1,0,5,4,309176,163812,5/10/04 23:52,66,0,1
1,0,0,5,0,1981,0,0,18570,5/10/04 23:55,0,0,0,|healthcare,0,8201,1,0,4,4,309177,150937,5/10/04 23:55,66,0,1
1,0,0,3,0,1425,0,1,18575,5/10/04 23:57,0,0,0,|science,0,8201,1,0,4,4,309178,135967,5/10/04 23:57,66,0,1
0,0,0,4,0,500,0,0,18579,5/10/04 23:59,0,0,0,|healthcare,0,8201,1,0,5,4,309182,2141,5/10/04 23:59,66,0,1
0,0,0,5,0,547,0,0,20094,5/12/04 21:45,0,0,0,|hockey,0,8208,1,0,4,4,311766,1672,5/12/04 21:45,66,0,1
0,0,0,4,0,19759,0,0,20105,5/12/04 21:50,0,0,0,,0,7,1,0,5,5,310396,245375,5/12/04 21:50,66,0,1
0,0,0,5,0,8487,0,0,20111,5/12/04 21:52,0,0,0,,0,7,1,0,4,4,303399,112453,5/12/04 21:52,66,0,1
0,0,0,4,0,4237,0,0,20113,5/12/04 21:54,0,0,0,|hockey,0,8187,1,0,4,4,311546,132452,5/12/04 21:54,66,0,1
0,0,0,4,0,3875,0,7,20117,5/12/04 21:56,0,0,0,|economics,0,8287,1,0,5,5,312187,117800,5/12/04 21:56,66,0,1
0,0,0,5,0,7102,0,0,20120,5/12/04 21:59,0,0,0,|golf,0,7,1,0,4,4,310409,84250,5/12/04 21:59,66,0,1
0,0,0,1,0,6924,0,0,20123,5/12/04 22:01,0,0,0,|golf,0,8283,1,0,1,1,312618,109188,5/12/04 22:01,66,0,1
1,0,0,4,0,1110,0,0,20130,5/12/04 22:15,0,0,0,|golf,0,390,1,0,3,4,311514,738657,5/12/04 22:15,66,0,1
0,0,0,5,0,767,0,0,20132,5/12/04 22:16,0,0,0,|golf,0,91,1,0,3,4,310482,15109,5/12/04 22:16,66,0,1
0,0,0,4,0,3817,0,0,20134,5/12/04 22:19,0,0,0,|philadelphia flyers,0,17,1,0,5,4,310253,66078,5/12/04 22:19,66,0,1
0,0,0,4,0,3169,0,0,20278,5/13/04 0:06,0,0,0,,0,4,1,0,3,4,312292,26750,5/13/04 0:06,66,0,1
0,0,0,4,0,4093,0,0,20279,5/13/04 0:07,0,0,0,|economics,0,8280,1,0,5,4,312106,35031,5/13/04 0:07,66,0,1
0,0,0,4,0,4394,0,0,20280,5/13/04 0:07,0,0,0,,0,2,1,0,5,4,313196,29876,5/13/04 0:07,66,0,1
0,0,0,1,0,610,0,0,20281,5/13/04 0:08,0,0,0,,0,8256,0,0,1,1,311828,1734,5/13/04 0:08,66,0,0
0,0,0,5,0,2810,0,0,20284,5/13/04 0:09,0,0,0,,0,7,1,0,4,4,312310,33203,5/13/04 0:09,66,0,1
0,0,0,4,0,984,0,0,20285,5/13/04 0:10,0,0,0,|international,0,8154,1,0,5,4,312428,31594,5/13/04 0:10,66,0,1
0,0,0,4,0,3704,0,0,20288,5/13/04 0:11,0,0,0,,0,5580,1,0,5,4,312395,31984,5/13/04 0:11,66,0,1
0,0,0,4,0,7198,0,0,20291,5/13/04 0:12,0,0,0,,0,8154,1,0,5,4,311519,53672,5/13/04 0:12,66,0,1
0,0,0,4,0,1626,0,0,20292,5/13/04 0:13,0,0,0,|international,0,5580,1,0,3,4,311479,33766,5/13/04 0:13,66,0,1
0,0,0,5,0,1891,0,0,20295,5/13/04 0:17,0,0,0,|international,0,8154,1,0,4,4,310942,243516,5/13/04 0:17,66,0,1
0,0,0,4,0,1515,0,0,20297,5/13/04 0:18,0,0,0,,0,5,1,0,5,4,314357,11109,5/13/04 0:18,66,0,1
0,0,0,5,0,1970,0,0,20298,5/13/04 0:19,0,0,0,,0,5,1,0,4,4,314358,55921,5/13/04 0:19,66,0,1
0,0,0,4,0,6737,0,0,20301,5/13/04 0:21,0,0,0,,0,5,1,0,5,4,314356,86641,5/13/04 0:21,66,0,1
0,0,0,5,0,1812,0,0,20302,5/13/04 0:25,0,0,0,,0,5,1,0,4,4,314097,200359,5/13/04 0:25,66,0,1
0,0,0,5,0,2340,0,0,20303,5/13/04 0:25,0,0,0,,0,5,1,0,4,4,313734,29157,5/13/04 0:25,66,0,1
0,0,0,1,0,3076,0,0,20304,5/13/04 0:31,0,0,0,,0,8207,0,0,1,1,305282,117750,5/13/04 0:31,66,0,0
0,0,0,5,0,3267,0,0,20305,5/13/04 0:34,0,0,0,,0,4,1,0,4,4,313731,14048,5/13/04 0:34,66,0,1
0,0,0,4,0,2451,0,0,20306,5/13/04 0:40,0,0,0,,0,4,1,0,5,4,313733,329704,5/13/04 0:40,66,0,1
0,0,0,5,0,4554,0,0,20307,5/13/04 0:45,0,0,0,,0,3,1,0,4,4,314091,137437,5/13/04 0:45,66,0,1
0,0,0,5,0,1512,0,0,175,4/19/04 21:11,0,0,0,|Bush,0,13,1,0,3,4,274186,4828,4/19/04 21:11,67,0,1
1,0,0,4,0,1592,0,0,616,4/21/04 18:30,0,0,0,,0,8,1,0,2,3,276491,26422,4/21/04 18:30,67,0,1
1,0,0,2,0,1813,0,0,626,4/21/04 18:41,0,0,0,,0,2,1,0,3,2,275817,39437,4/21/04 18:41,67,0,-1
1,0,0,1,0,1687,0,0,625,4/21/04 18:40,0,0,0,|international,0,3,-1,0,4,3,273342,24141,4/21/04 18:40,67,0,1
0,0,0,2,0,249,0,0,621,4/21/04 18:35,0,0,0,|entertaining,0,8181,1,0,4,3,269270,30703,4/21/04 18:35,67,0,1
1,0,0,3,0,2032,0,3,622,4/21/04 18:37,0,0,0,,0,954,1,0,-1,2,97363,33391,4/21/04 18:37,67,0,-1
0,0,0,4,0,1577,0,0,1544,4/21/04 19:56,0,0,0,|,0,9,1,0,4,4,273969,142516,4/21/04 6:57,67,0,1
0,0,0,5,0,1438,0,2,665,4/21/04 18:47,0,0,0,,0,4293,1,0,5,5,261035,44234,4/21/04 18:47,67,0,-1
0,0,0,2,0,2376,0,1,664,4/21/04 18:43,0,0,0,,0,8052,1,0,1,2,267996,28906,4/21/04 18:43,67,0,-1
0,0,0,-1,0,0,0,0,1529,4/21/04 19:55,0,0,0,|,0,8165,-1,0,-1,-1,270878,0,0000-00-00 00:00:00,67,0,-1
1,0,0,2,0,967,0,0,1520,4/21/04 19:55,0,0,0,|,0,17,1,0,1,1,273310,87547,4/21/04 6:52,67,0,-1
0,0,0,-1,0,0,0,0,1504,4/21/04 19:54,0,0,0,|,0,8,-1,0,-1,-1,276127,0,0000-00-00 00:00:00,67,0,-1
1,0,0,4,0,1592,0,0,1490,4/21/04 19:53,0,0,0,|,0,8,1,0,2,3,276491,97125,4/21/04 6:29,67,0,1
0,0,0,-1,0,671,0,0,1480,4/21/04 19:53,0,0,0,|,0,2091,-1,0,-1,-1,257727,4282,4/21/04 6:49,67,0,-1
0,0,0,-1,0,670,0,0,1475,4/21/04 19:53,0,0,0,|,0,207,-1,0,-1,-1,257905,3563,4/21/04 6:49,67,0,-1
0,0,0,-1,0,250,0,0,1443,4/21/04 19:51,0,0,0,|,0,11,-1,0,-1,-1,253436,2453,4/21/04 6:45,67,0,-1
0,0,0,-1,0,516,0,1,1423,4/21/04 19:50,0,0,0,|,0,2390,-1,0,-1,-1,259860,3032,4/21/04 6:50,67,0,-1
0,0,0,-1,0,1674,0,0,1410,4/21/04 19:50,0,0,0,|,0,391,-1,0,-1,-1,263553,5907,4/21/04 6:48,67,0,-1
0,0,0,-1,0,343,0,0,1408,4/21/04 19:50,0,0,0,|,0,3169,-1,0,-1,-1,44788,1969,4/21/04 6:51,67,0,-1
0,0,0,-1,0,205,0,0,1398,4/21/04 19:49,0,0,0,|,0,4209,-1,0,-1,-1,260968,2468,4/21/04 6:50,67,0,-1
0,0,0,-1,0,1189,0,0,1396,4/21/04 19:49,0,0,0,|,0,4038,-1,0,-1,-1,260643,10484,4/21/04 6:49,67,0,-1
0,0,0,5,0,1438,0,2,1374,4/21/04 19:48,0,0,0,|,0,4293,1,0,5,5,261035,207828,4/21/04 6:45,67,0,-1
1,0,0,2,0,1813,0,0,1370,4/21/04 19:48,0,0,0,|,0,2,1,0,3,2,275817,92109,4/21/04 6:41,67,0,-1
0,0,0,-1,0,219,0,0,1335,4/21/04 19:46,0,0,0,|,0,473,-1,0,-1,-1,275193,4376,4/21/04 7:03,67,0,-1
1,0,0,-1,0,1174,0,0,1326,4/21/04 19:46,0,0,0,|,0,442,-1,0,-1,-1,248408,9188,4/21/04 6:50,67,0,-1
0,0,0,4,0,2970,0,0,1324,4/21/04 19:46,0,0,0,|finance,0,8155,1,0,4,4,276427,71594,4/21/04 7:02,67,0,1
0,0,0,2,0,249,0,0,1306,4/21/04 19:45,0,0,0,|entertaining,0,8181,1,0,4,3,269270,91125,4/21/04 6:34,67,0,1
0,0,0,2,0,4736,0,1,1286,4/21/04 19:44,0,0,0,|,0,8052,1,0,1,2,267996,100781,4/21/04 6:42,67,0,-1
0,0,0,1,0,1548,0,0,1269,4/21/04 19:43,0,0,0,|,0,3917,1,0,2,2,48489,24733,4/21/04 6:55,67,0,1
0,0,0,3,0,1965,0,0,1264,4/21/04 19:43,0,0,0,|,0,14,1,0,4,5,272123,84467,4/21/04 6:53,67,0,1
1,0,0,1,0,717,0,0,1248,4/21/04 19:42,0,0,0,|,0,152,1,0,4,4,213612,125093,4/21/04 7:00,67,0,-1
0,0,0,-1,0,515,0,0,1240,4/21/04 19:42,0,0,0,|,0,423,-1,0,-1,-1,260780,3391,4/21/04 6:49,67,0,-1
0,0,0,-1,0,0,0,0,1236,4/21/04 19:42,0,0,0,|,0,8165,-1,0,-1,-1,270900,0,0000-00-00 00:00:00,67,0,-1
0,0,0,2,0,406,0,0,1077,4/21/04 19:31,0,0,0,,0,1323,1,0,1,1,72541,4922,4/21/04 19:31,67,0,-1
0,0,0,3,0,688,0,0,1076,4/21/04 19:30,0,0,0,,0,11,1,0,4,4,253916,23860,4/21/04 19:30,67,0,1
0,0,0,5,0,547,0,2,1074,4/21/04 19:28,0,0,0,,0,954,1,0,5,5,101612,5161,4/21/04 19:28,67,0,1
1,0,0,4,0,1404,0,0,1073,4/21/04 19:26,0,0,0,|cooking,0,3795,1,0,4,4,39280,42516,4/21/04 19:26,67,0,1
0,0,0,1,0,109,0,0,1072,4/21/04 19:23,0,0,0,,0,5961,1,0,1,1,154677,12625,4/21/04 19:23,67,0,-1
0,0,0,1,0,999,0,2,1071,4/21/04 19:21,0,0,0,,0,1752,1,0,1,1,30442,7516,4/21/04 19:21,67,0,-1
1,0,0,5,0,1296,0,1,1068,4/21/04 19:18,0,0,0,,0,9,1,0,4,5,273971,84531,4/21/04 19:18,67,0,1
0,0,0,2,0,3016,0,0,1069,4/21/04 19:19,0,0,0,,0,7,1,0,4,4,272717,30547,4/21/04 19:19,67,0,1
0,0,0,1,0,673,0,0,1067,4/21/04 19:14,0,0,0,,0,6381,-1,0,1,1,165812,4593,4/21/04 19:14,67,0,-1
1,328,0,1,0,1313,0,4,1066,4/21/04 19:10,0,0,0,,0,3862,1,0,2,2,39841,50547,4/21/04 19:10,67,3,-1
1,0,0,1,0,609,0,0,1065,4/21/04 19:08,0,0,0,,0,1085,1,0,4,5,42169,92141,4/21/04 19:08,67,0,1
1,0,0,2,0,967,0,0,1059,4/21/04 18:53,0,0,0,,0,17,1,0,1,1,273310,36094,4/21/04 18:53,67,0,-1
0,0,0,3,0,1575,0,0,1060,4/21/04 18:54,0,0,0,,0,14,1,0,4,5,272123,32499,4/21/04 18:54,67,0,1
0,0,0,1,0,892,0,0,1061,4/21/04 18:56,0,0,0,,0,3917,1,0,2,2,48489,7905,4/21/04 18:56,67,0,1
0,0,0,4,0,1577,0,0,1062,4/21/04 18:58,0,0,0,,0,9,1,0,4,4,273969,63656,4/21/04 18:58,67,0,1
1,0,0,1,0,717,0,0,1063,4/21/04 19:01,0,0,0,,0,152,1,0,4,4,213612,57281,4/21/04 19:01,67,0,-1
0,0,0,4,0,2970,0,0,1064,4/21/04 19:03,0,0,0,|finance,0,8155,1,0,4,4,276427,26750,4/21/04 19:03,67,0,1
2,0,0,3,0,2032,0,4,1613,4/21/04 20:04,0,0,0,|,0,954,1,0,-1,2,97363,81673,4/21/04 6:37,67,0,-1
0,0,0,-1,0,1279,0,0,1614,4/21/04 20:04,0,0,0,|,0,3169,-1,0,-1,-1,44783,3110,4/21/04 6:51,67,0,-1
1,0,0,1,0,1687,0,0,1630,4/21/04 20:05,0,0,0,|international,0,3,-1,0,4,3,273342,69516,4/21/04 6:39,67,0,1
,,,,0,204,,,1634,4/21/04 20:05,0,,0,|,,3087,,,,-1,54285,,4/21/04 20:05,67,,
0,0,0,-1,0,0,0,0,1635,4/21/04 20:05,0,0,0,|,0,1399,-1,0,-1,-1,232816,0,0000-00-00 00:00:00,67,0,-1
0,0,0,-1,0,469,0,0,1646,4/21/04 20:06,0,0,0,|,0,3169,-1,0,-1,-1,44784,3578,4/21/04 6:51,67,0,-1
0,0,0,-1,0,0,0,0,1648,4/21/04 20:06,0,0,0,|,0,1187,-1,0,-1,-1,204896,0,0000-00-00 00:00:00,67,0,-1
0,0,0,-1,0,3784,0,0,1653,4/21/04 20:06,0,0,0,|,0,2,-1,0,-1,-1,276084,19657,4/21/04 6:31,67,0,-1
,,,,0,204,,,1861,4/21/04 23:34,0,,0,|,,3087,,,,-1,54285,,4/21/04 23:34,67,,
1,0,0,4,0,579,0,0,2147,4/22/04 21:53,0,0,0,|political,0,2,1,0,5,4,276517,100313,4/22/04 21:53,67,0,1
0,0,0,2,0,140,0,0,2149,4/22/04 21:54,0,0,0,|entertaining,0,2909,1,0,1,2,144274,9078,4/22/04 21:54,67,0,0
2,0,0,5,0,2098,0,0,2150,4/22/04 21:56,0,0,0,,0,8156,1,0,5,4,273108,39344,4/22/04 21:56,67,0,1
0,0,0,5,0,611,0,1,2151,4/22/04 21:57,0,0,0,,0,8156,1,0,5,4,272809,47360,4/22/04 21:57,67,0,1
1,0,0,5,0,1342,0,1,2153,4/22/04 21:58,0,0,0,,0,8156,1,0,5,5,276183,70766,4/22/04 21:58,67,0,1
0,0,0,5,0,592,0,0,2155,4/22/04 21:59,0,0,0,,0,8156,1,0,5,5,271746,38172,4/22/04 21:59,67,0,1
0,0,0,5,0,1296,0,0,2157,4/22/04 22:00,0,0,0,,0,8156,1,0,5,5,268333,31016,4/22/04 22:00,67,0,1
0,0,0,4,0,1219,0,1,2158,4/22/04 22:02,0,0,0,,0,8156,1,0,5,5,275647,51375,4/22/04 22:02,67,0,1
1,0,0,5,0,1422,0,0,2160,4/22/04 22:03,0,0,0,,0,8156,1,0,4,3,275318,36344,4/22/04 22:03,67,0,1
0,0,0,5,0,1407,0,0,2162,4/22/04 22:04,0,0,0,,0,8156,1,0,4,3,273265,38296,4/22/04 22:04,67,0,1
0,0,0,1,0,438,0,0,2166,4/22/04 22:07,0,0,0,,0,5582,1,0,5,5,76611,69891,4/22/04 22:07,67,0,1
14,0,0,5,0,642,0,0,2168,4/22/04 22:09,0,0,0,,0,8183,1,0,4,4,269549,67375,4/22/04 22:09,67,0,1
0,0,0,5,0,423,0,0,2171,4/22/04 22:12,0,0,0,|cooking,0,3678,1,0,2,4,37966,37375,4/22/04 22:12,67,0,0
0,0,0,3,0,2467,0,0,2172,4/22/04 22:12,0,0,0,,0,1426,1,0,2,1,259608,15453,4/22/04 22:12,67,0,0
0,812,0,5,0,422,0,0,2173,4/22/04 22:14,0,0,0,|international,0,5599,1,0,5,5,87446,67750,4/22/04 22:14,67,9,1
0,0,0,3,0,859,0,0,2176,4/22/04 22:16,0,0,0,,0,1253,1,0,2,2,133051,3438,4/22/04 22:16,67,0,0
0,924,0,2,0,1704,0,1,2179,4/22/04 22:18,0,0,0,,0,5582,1,0,5,4,208232,40969,4/22/04 22:18,67,11,1
0,423,0,2,0,47,0,0,2186,4/22/04 22:22,0,0,0,,0,10,1,0,5,4,275549,31626,4/22/04 22:22,67,6,1
0,0,0,3,0,751,0,0,2190,4/22/04 22:24,0,0,0,,0,8153,1,0,4,3,275662,32657,4/22/04 22:24,67,0,1
0,0,0,4,0,1719,0,0,2198,4/22/04 22:26,0,0,0,,0,2,1,0,5,4,264462,24610,4/22/04 22:26,67,0,1
0,0,0,2,0,533,0,0,2207,4/22/04 22:29,0,0,0,,0,416,1,0,1,1,205157,2531,4/22/04 22:29,67,0,0
1,0,0,1,0,1297,0,0,2210,4/22/04 22:32,0,0,0,,0,2,1,0,4,4,253783,52735,4/22/04 22:32,67,0,1
0,0,0,4,0,515,0,1,2214,4/22/04 22:33,0,0,0,,0,64,1,0,3,4,276050,27798,4/22/04 22:33,67,0,0
0,0,0,1,0,437,0,0,2216,4/22/04 22:34,0,0,0,,0,3,1,0,4,3,253812,34593,4/22/04 22:34,67,0,1
1,0,0,3,0,563,0,1,2220,4/22/04 22:36,0,0,0,,0,8153,1,0,4,3,276418,25750,4/22/04 22:36,67,0,1
1,0,0,5,0,2248,0,2,2222,4/22/04 22:38,0,0,0,,0,8156,1,0,5,-1,276182,22984,4/22/04 22:38,67,0,1
1,0,0,1,0,141,0,2,2226,4/22/04 22:40,0,0,0,,0,8,1,0,5,5,275877,43220,4/22/04 22:40,67,0,1
1,0,0,1,0,220,0,1,2227,4/22/04 22:41,0,0,0,,0,14,1,0,4,4,276157,24000,4/22/04 22:41,67,0,1
0,0,0,1,0,937,0,0,2230,4/22/04 22:42,0,0,0,,0,1751,1,0,1,1,74940,4625,4/22/04 22:42,67,0,0
0,0,0,1,0,859,0,0,2231,4/22/04 22:43,0,0,0,,0,5755,1,0,1,1,99333,2703,4/22/04 22:43,67,0,0
1,0,0,5,0,2468,0,0,2233,4/22/04 22:44,0,0,0,,0,1476,1,0,4,4,111938,40265,4/22/04 22:44,67,0,1
0,0,0,4,0,1485,0,0,2235,4/22/04 22:45,0,0,0,,0,1745,1,0,1,2,214506,9141,4/22/04 22:45,67,0,0
1,0,0,5,0,1753,0,0,2238,4/22/04 22:46,0,0,0,,0,8153,1,0,5,4,276203,47329,4/22/04 22:46,67,0,1
1,0,0,5,0,547,0,1,2243,4/22/04 22:50,0,0,0,,0,11,1,0,5,4,272050,56672,4/22/04 22:50,67,0,1
0,0,0,3,0,516,0,0,2245,4/22/04 22:50,0,0,0,,0,5639,1,0,1,1,139115,13062,4/22/04 22:50,67,0,0
0,0,0,3,0,1811,0,0,2441,4/23/04 16:25,0,0,0,,0,2,1,0,5,4,279282,35968,4/23/04 16:25,67,0,1
1,0,0,4,0,970,0,0,2442,4/23/04 16:27,0,0,0,,0,6,1,0,5,4,275236,56079,4/23/04 16:27,67,0,1
1,0,0,1,0,1516,0,1,2443,4/23/04 16:29,0,0,0,,0,17,1,0,3,3,276014,63281,4/23/04 16:29,67,0,0
0,0,0,4,0,390,0,0,2444,4/23/04 16:30,0,0,0,,0,8181,1,0,4,4,271709,15532,4/23/04 16:30,67,0,1
0,0,0,2,0,1484,0,0,2445,4/23/04 16:31,0,0,0,,0,3,1,0,3,3,267740,34610,4/23/04 16:31,67,0,1
0,0,0,4,0,1484,0,0,2446,4/23/04 16:34,0,0,0,,0,3,1,0,4,4,267740,285751,4/23/04 16:34,67,0,1
0,0,0,3,0,827,0,0,2447,4/23/04 16:38,0,0,0,,0,8174,1,0,3,2,268727,35016,4/23/04 16:38,67,0,1
2,0,0,4,0,984,0,0,2448,4/23/04 16:39,0,0,0,,0,8174,1,0,4,4,268728,50486,4/23/04 16:39,67,0,1
0,0,0,3,0,171,0,0,2449,4/23/04 16:41,0,0,0,,0,8174,1,0,3,2,268739,3405,4/23/04 16:41,67,0,1
1,0,0,2,0,234,0,1,2450,4/23/04 16:42,0,0,0,,0,8174,1,0,4,4,268744,7265,4/23/04 16:42,67,0,1
2,0,0,4,0,1267,0,4,2451,4/23/04 16:46,0,0,0,,0,8174,1,0,4,4,268740,51874,4/23/04 16:46,67,0,1
